g1,b1,exp_val
1.5644879078117844,1.4887868800144402,0.7504704704679218
1.5644879078117844,1.501403717980664,0.7504057684156168
1.5644879078117844,1.5140205559468882,0.7503380061827597
1.5644879078117844,1.5266373939131124,0.7502673563199865
1.5644879078117844,1.5392542318793363,0.7501939987310307
1.5644879078117844,1.5518710698455604,0.7501181202146158
1.5644879078117844,1.5644879078117844,0.7500399139887874
1.5644879078117844,1.5771047457780085,0.7499595791989013
1.5644879078117844,1.5897215837442327,0.7498773204105162
1.5644879078117844,1.6023384217104566,0.7497933470884859
1.5644879078117844,1.6149552596766807,0.749707873063575
1.5644879078117844,1.627572097642905,0.7496211159879579
1.5644879078117844,1.6401889356091288,0.7495332967809853
1.5644879078117844,1.652805773575353,0.749444639066634
1.5644879078117844,1.6654226115415771,0.7493553686040664
1.5644879078117844,1.678039449507801,0.749265712712755
1.5644879078117844,1.6906562874740252,0.7491758996936331
1.5644879078117844,1.7032731254402491,0.7490861582477464
1.5644879078117844,1.7158899634064733,0.7489967168938856
1.5644879078117844,1.7285068013726974,0.7489078033866831
1.5644879078117844,1.7411236393389213,0.7488196441366556
1.5644879078117844,1.7537404773051455,0.7487324636336695
1.5644879078117844,1.7663573152713696,0.7486464838752971
1.5644879078117844,1.7789741532375936,0.7485619238015188
1.5644879078117844,1.7915909912038177,0.7484789987372112
1.5644879078117844,1.8042078291700419,0.7483979198438423
1.5644879078117844,1.8168246671362658,0.7483188935817656
1.5644879078117844,1.82944150510249,0.748242121184488
1.5644879078117844,1.842058343068714,0.7481677981462446
1.5644879078117844,1.854675181034938,0.7480961137241917
1.5644879078117844,1.8672920190011622,0.7480272504564786
1.5644879078117844,1.879908856967386,0.7479613836974298
1.5644879078117844,1.8925256949336102,0.7478986811710217
1.5644879078117844,1.9051425328998344,0.7478393025437868
1.5644879078117844,1.9177593708660583,0.7477833990182378
1.5644879078117844,1.9303762088322824,0.7477311129478424
1.5644879078117844,1.9429930467985066,0.7476825774745338
1.5644879078117844,1.9556098847647305,0.7476379161896756
1.5644879078117844,1.9682267227309547,0.747597242819347
1.5644879078117844,1.9808435606971788,0.7475606609347502
1.5644879078117844,1.9934603986634027,0.7475282636884736
1.5644879078117844,2.006077236629627,0.747500133577289
1.5644879078117844,2.018694074595851,0.7474763422320791
1.5644879078117844,2.031310912562075,0.7474569502354361
1.5644879078117844,2.043927750528299,0.7474420069673939
1.5644879078117844,2.056544588494523,0.7474315504796852
1.5644879078117844,2.0691614264607474,0.7474256073988476
1.5644879078117844,2.0817782644269713,0.7474241928584191
1.5644879078117844,2.0943951023931953,0.7474273104604042
1.5644879078117844,2.107011940359419,0.7474349522661007
1.5644879078117844,2.1196287783256436,0.7474470988163142
1.5644879078117844,2.1322456162918675,0.7474637191809111
1.5644879078117844,2.1448624542580914,0.7474847710375773
1.5644879078117844,2.157479292224316,0.7475102007795902
1.5644879078117844,2.1700961301905397,0.7475399436523221
1.5644879078117844,2.1827129681567636,0.7475739239181332
1.5644879078117844,2.195329806122988,0.7476120550492307
1.5644879078117844,2.207946644089212,0.7476542399480041
1.5644879078117844,2.220563482055436,0.7477003711942755
1.5644879078117844,2.2331803200216602,0.7477503313188367
1.5644879078117844,2.245797157987884,0.7478039931025737
1.5644879078117844,2.258413995954108,0.747861219900419
1.5644879078117844,2.2710308339203324,0.7479218659893065
1.5644879078117844,2.2836476718865564,0.7479857769392431
1.5644879078117844,2.2962645098527803,0.7480527900065506
1.5644879078117844,2.3088813478190047,0.7481227345482785
1.5644879078117844,2.3214981857852286,0.7481954324567316
1.5644879078117844,2.3341150237514525,0.7482706986130057
1.5644879078117844,2.346731861717677,0.7483483413583771
1.5644879078117844,2.359348699683901,0.7484281629823439
1.5644879078117844,2.3719655376501247,0.7485099602260799
1.5644879078117844,2.384582375616349,0.7485935248000145
1.5644879078117844,2.397199213582573,0.7486786439142246
1.5644879078117844,2.409816051548797,0.7487651008202852
1.5644879078117844,2.4224328895150213,0.7488526753632011
1.5644879078117844,2.4350497274812453,0.7489411445420112
1.5644879078117844,2.447666565447469,0.7490302830776429
1.5644879078117844,2.460283403413693,0.7491198639865636
1.5644879078117844,2.4729002413799175,0.7492096591587766
1.5644879078117844,2.4855170793461414,0.7492994399386815
1.5644879078117844,2.4981339173123653,0.7493889777073269
1.5644879078117844,2.5107507552785897,0.7494780444645689
1.5644879078117844,2.5233675932448136,0.7495664134096528
1.5644879078117844,2.5359844312110376,0.7496538595187415
1.5644879078117844,2.548601269177262,0.7497401601179204
1.5644879078117844,2.561218107143486,0.7498250954502157
1.5644879078117844,2.57383494510971,0.7499084492351873
1.5644879078117844,2.586451783075934,0.7499900092196677
1.5644879078117844,2.599068621042158,0.7500695677182467
1.5644879078117844,2.611685459008382,0.7501469221421235
1.5644879078117844,2.6243022969746064,0.7502218755149824
1.5644879078117844,2.6369191349408303,0.750294236974575
1.5644879078117844,2.6495359729070542,0.750363822258735
1.5644879078117844,2.6621528108732786,0.7504304541745854
1.5644879078117844,2.6747696488395025,0.7504939630497449
1.5644879078117844,2.6873864868057264,0.7505541871643835
1.5644879078117844,2.700003324771951,0.7506109731630292
1.5644879078117844,2.7126201627381747,0.7506641764450723
1.5644879078117844,2.7252370007043987,0.7507136615329805
1.5644879078117844,2.737853838670623,0.750759302417279
1.5644879078117844,2.750470676636847,0.7508009828774235
1.5644879078117844,2.763087514603071,0.7508385967777458
1.5644879078117844,2.775704352569295,0.7508720483377181
1.5644879078117844,2.788321190535519,0.7509012523758515
1.5644879078117844,2.800938028501743,0.7509261345266013
1.5644879078117844,2.813554866467967,0.7509466314297336
1.5644879078117844,2.8261717044341914,0.7509626908916666
1.5644879078117844,2.8387885424004153,0.7509742720183763
1.5644879078117844,2.8514053803666393,0.7509813453195303
1.5644879078117844,2.8640222183328636,0.7509838927835825
1.5644879078117844,2.8766390562990876,0.7509819079236366
1.5644879078117844,2.8892558942653115,0.7509753957939662
1.5644879078117844,2.901872732231536,0.7509643729771435
1.5644879078117844,2.91448957019776,0.750948867541813
1.5644879078117844,2.9271064081639837,0.7509289189712182
1.5644879078117844,2.939723246130208,0.7509045780626596
1.5644879078117844,2.952340084096432,0.7508759067981452
1.5644879078117844,2.964956922062656,0.7508429781865577
1.5644879078117844,2.9775737600288803,0.7508058760777435
1.5644879078117844,2.9901905979951042,0.750764694948998
1.5644879078117844,3.002807435961328,0.7507195396644852
1.5644879078117844,3.0154242739275525,0.750670525208212
1.5644879078117844,3.0280411118937764,0.7506177763912303
1.5644879078117844,3.0406579498600004,0.7505614275338168
1.5644879078117844,3.0532747878262247,0.7505016221234391
1.5644879078117844,3.0658916257924487,0.7504385124493751
1.5644879078117844,3.0785084637586726,0.750372259214924
1.5644879078117844,3.0911253017248965,0.7503030311281877
1.5644879078117844,3.103742139691121,0.7502310044724712
1.5644879078117844,3.116358977657345,0.7501563626573917
1.5644879078117844,3.1289758156235687,0.7500792957518428
1.5644879078117844,3.141592653589793,0.75
1.5897215837442327,0.0,0.75
1.5897215837442327,0.012616837966224068,0.7502347708841927
1.5897215837442327,0.025233675932448137,0.7504747955211023
1.5897215837442327,0.03785051389867221,0.7507194627088565
1.5897215837442327,0.05046735186489627,0.7509681494237307
1.5897215837442327,0.06308418983112034,0.7512202224066241
1.5897215837442327,0.07570102779734442,0.7514750397755988
1.5897215837442327,0.08831786576356848,0.7517319526603761
1.5897215837442327,0.10093470372979255,0.7519903068546286
1.5897215837442327,0.11355154169601661,0.7522494444818597
1.5897215837442327,0.12616837966224068,0.7525087056706284
1.5897215837442327,0.13878521762846474,0.7527674302348558
1.5897215837442327,0.15140205559468883,0.7530249593549299
1.5897215837442327,0.1640188935609129,0.7532806372553338
1.5897215837442327,0.17663573152713696,0.7535338128745203
1.5897215837442327,0.18925256949336103,0.7537838415227841
1.5897215837442327,0.2018694074595851,0.7540300865239077
1.5897215837442327,0.21448624542580916,0.7542719208364016
1.5897215837442327,0.22710308339203322,0.7545087286502123
1.5897215837442327,0.2397199213582573,0.754739906954828
1.5897215837442327,0.25233675932448135,0.7549648670747919
1.5897215837442327,0.26495359729070544,0.7551830361687152
1.5897215837442327,0.2775704352569295,0.7553938586879654
1.5897215837442327,0.2901872732231536,0.7555967977913243
1.5897215837442327,0.30280411118937767,0.7557913367120072
1.5897215837442327,0.3154209491556017,0.7559769800735634
1.5897215837442327,0.3280377871218258,0.7561532551513115
1.5897215837442327,0.34065462508804983,0.7563197130760894
1.5897215837442327,0.3532714630542739,0.7564759299772621
1.5897215837442327,0.36588830102049796,0.7566215080620707
1.5897215837442327,0.37850513898672206,0.7567560766285778
1.5897215837442327,0.3911219769529461,0.7568792930096265
1.5897215837442327,0.4037388149191702,0.7569908434454142
1.5897215837442327,0.4163556528853943,0.7570904438824531
1.5897215837442327,0.4289724908516183,0.7571778406968885
1.5897215837442327,0.4415893288178424,0.7572528113403304
1.5897215837442327,0.45420616678406645,0.7573151649065522
1.5897215837442327,0.46682300475029054,0.7573647426176179
1.5897215837442327,0.4794398427165146,0.7574014182281963
1.5897215837442327,0.49205668068273867,0.7574250983470333
1.5897215837442327,0.5046735186489627,0.7574357226747648
1.5897215837442327,0.5172903566151869,0.7574332641574636
1.5897215837442327,0.5299071945814109,0.7574177290555305
1.5897215837442327,0.5425240325476349,0.7573891569277522
1.5897215837442327,0.555140870513859,0.7573476205305679
1.5897215837442327,0.5677577084800831,0.7572932256328028
1.5897215837442327,0.5803745464463071,0.7572261107463348
1.5897215837442327,0.5929913844125312,0.7571464467733885
1.5897215837442327,0.6056082223787553,0.7570544365713454
1.5897215837442327,0.6182250603449794,0.7569503144361867
1.5897215837442327,0.6308418983112034,0.7568343455058779
1.5897215837442327,0.6434587362774274,0.7567068250852188
1.5897215837442327,0.6560755742436516,0.7565680778938754
1.5897215837442327,0.6686924122098756,0.7564184572395087
1.5897215837442327,0.6813092501760997,0.7562583441181088
1.5897215837442327,0.6939260881423237,0.75608814624382
1.5897215837442327,0.7065429261085479,0.7559082970107344
1.5897215837442327,0.7191597640747719,0.7557192543892889
1.5897215837442327,0.7317766020409959,0.7555214997600858
1.5897215837442327,0.7443934400072201,0.7553155366880971
1.5897215837442327,0.7570102779734441,0.7551018896403816
1.5897215837442327,0.7696271159396681,0.7548811026505732
1.5897215837442327,0.7822439539058922,0.7546537379335485
1.5897215837442327,0.7948607918721163,0.7544203744537942
1.5897215837442327,0.8074776298383404,0.7541816064511252
1.5897215837442327,0.8200944678045644,0.7539380419275038
1.5897215837442327,0.8327113057707886,0.7536903010988163
1.5897215837442327,0.8453281437370126,0.7534390148155465
1.5897215837442327,0.8579449817032366,0.7531848229563702
1.5897215837442327,0.8705618196694607,0.7529283727987599
1.5897215837442327,0.8831786576356848,0.7526703173707481
1.5897215837442327,0.8957954956019089,0.7524113137880495
1.5897215837442327,0.9084123335681329,0.752152021580772
1.5897215837442327,0.921029171534357,0.7518931010139808
1.5897215837442327,0.9336460095005811,0.7516352114063911
1.5897215837442327,0.9462628474668051,0.7513790094514703
1.5897215837442327,0.9588796854330291,0.7511251475452244
1.5897215837442327,0.9714965233992533,0.7508742721249293
1.5897215837442327,0.9841133613654773,0.7506270220230339
1.5897215837442327,0.9967301993317014,0.7503840268404292
1.5897215837442327,1.0093470372979254,0.7501459053432238
1.5897215837442327,1.0219638752641496,0.7499132638871101
1.5897215837442327,1.0345807132303737,0.7496866948733325
1.5897215837442327,1.0471975511965976,0.7494667752401887
1.5897215837442327,1.0598143891628218,0.7492540649939068
1.5897215837442327,1.0724312271290457,0.7490491057826376
1.5897215837442327,1.0850480650952699,0.7488524195171955
1.5897215837442327,1.097664903061494,0.7486645070420573
1.5897215837442327,1.110281741027718,0.7484858468600055
1.5897215837442327,1.122898578993942,0.7483168939136627
1.5897215837442327,1.1355154169601662,0.7481580784270194
1.5897215837442327,1.1481322549263902,0.7480098048099065
1.5897215837442327,1.1607490928926143,0.7478724506282003
1.5897215837442327,1.1733659308588384,0.7477463656423842
1.5897215837442327,1.1859827688250624,0.747631870916914
1.5897215837442327,1.1985996067912865,0.7475292580026548
1.5897215837442327,1.2112164447575107,0.7474387881944727
1.5897215837442327,1.2238332827237346,0.7473606918658695
1.5897215837442327,1.2364501206899587,0.7472951678823571
1.5897215837442327,1.2490669586561827,0.7472423830950634
1.5897215837442327,1.2616837966224068,0.7472024719158608
1.5897215837442327,1.274300634588631,0.7471755359750971
1.5897215837442327,1.286917472554855,0.7471616438628045
1.5897215837442327,1.299534310521079,0.7471608309540388
1.5897215837442327,1.3121511484873032,0.7471730993188019
1.5897215837442327,1.3247679864535271,0.7471984177167693
1.5897215837442327,1.3373848244197513,0.7472367216768414
1.5897215837442327,1.3500016623859754,0.7472879136613139
1.5897215837442327,1.3626185003521993,0.7473518633142482
1.5897215837442327,1.3752353383184235,0.7474284077934126
1.5897215837442327,1.3878521762846474,0.7475173521849449
1.5897215837442327,1.4004690142508716,0.7476184699996841
1.5897215837442327,1.4130858522170957,0.747731503749905
1.5897215837442327,1.4257026901833196,0.7478561656049891
1.5897215837442327,1.4383195281495438,0.7479921381243592
1.5897215837442327,1.450936366115768,0.7481390750658151
1.5897215837442327,1.4635532040819919,0.7482966022672085
1.5897215837442327,1.476170042048216,0.7484643185992153
1.5897215837442327,1.4887868800144402,0.7486417969867756
1.5897215837442327,1.501403717980664,0.7488285854966039
1.5897215837442327,1.5140205559468882,0.7490242084879977
1.5897215837442327,1.5266373939131124,0.7492281678240149
1.5897215837442327,1.5392542318793363,0.7494399441399369
1.5897215837442327,1.5518710698455604,0.749658998165785
1.5897215837442327,1.5644879078117844,0.7498847720995249
1.5897215837442327,1.5771047457780085,0.7501166910274611
1.5897215837442327,1.5897215837442327,0.7503541643882048
1.5897215837442327,1.6023384217104566,0.7505965874764862
1.5897215837442327,1.6149552596766807,0.7508433429829853
1.5897215837442327,1.627572097642905,0.7510938025662556
1.5897215837442327,1.6401889356091288,0.7513473284527407
1.5897215837442327,1.652805773575353,0.75160327506081
1.5897215837442327,1.6654226115415771,0.7518609906446757
1.5897215837442327,1.678039449507801,0.752119818954007
1.5897215837442327,1.6906562874740252,0.7523791009050144
1.5897215837442327,1.7032731254402491,0.7526381762587493
1.5897215837442327,1.7158899634064733,0.7528963853023448
1.5897215837442327,1.7285068013726974,0.7531530705289181
1.5897215837442327,1.7411236393389213,0.7534075783118533
1.5897215837442327,1.7537404773051455,0.7536592605692061
1.5897215837442327,1.7663573152713696,0.7539074764139867
1.5897215837442327,1.7789741532375936,0.7541515937861241
1.5897215837442327,1.7915909912038177,0.7543909910619518
1.5897215837442327,1.8042078291700419,0.7546250586371177
1.5897215837442327,1.8168246671362658,0.7548532004788892
1.5897215837442327,1.82944150510249,0.7550748356438991
1.5897215837442327,1.842058343068714,0.7552893997574665
1.5897215837442327,1.854675181034938,0.7554963464507285
1.5897215837442327,1.8672920190011622,0.7556951487519208
1.5897215837442327,1.879908856967386,0.7558853004282653
1.5897215837442327,1.8925256949336102,0.7560663172750484
1.5897215837442327,1.9051425328998344,0.7562377383486056
1.5897215837442327,1.9177593708660583,0.7563991271400752
1.5897215837442327,1.9303762088322824,0.7565500726869292
1.5897215837442327,1.9429930467985066,0.7566901906194541
1.5897215837442327,1.9556098847647305,0.7568191241395156
1.5897215837442327,1.9682267227309547,0.7569365449291132
1.5897215837442327,1.9808435606971788,0.7570421539864135
1.5897215837442327,1.9934603986634027,0.7571356823871329
1.5897215837442327,2.006077236629627,0.7572168919693294
1.5897215837442327,2.018694074595851,0.7572855759398618
1.5897215837442327,2.031310912562075,0.7573415594009697
1.5897215837442327,2.043927750528299,0.757384699795636
1.5897215837442327,2.056544588494523,0.757414887270596
1.5897215837442327,2.0691614264607474,0.7574320449560689
1.5897215837442327,2.0817782644269713,0.7574361291615003
1.5897215837442327,2.0943951023931953,0.757427129486816
1.5897215837442327,2.107011940359419,0.7574050688489053
1.5897215837442327,2.1196287783256436,0.7573700034232649
1.5897215837442327,2.1322456162918675,0.7573220225009527
1.5897215837442327,2.1448624542580914,0.7572612482612168
1.5897215837442327,2.157479292224316,0.757187835460375
1.5897215837442327,2.1700961301905397,0.7571019710377432
1.5897215837442327,2.1827129681567636,0.7570038736396092
1.5897215837442327,2.195329806122988,0.7568937930624697
1.5897215837442327,2.207946644089212,0.7567720096169448
1.5897215837442327,2.220563482055436,0.7566388334139921
1.5897215837442327,2.2331803200216602,0.756494603575235
1.5897215837442327,2.245797157987884,0.7563396873694201
1.5897215837442327,2.258413995954108,0.7561744792771983
1.5897215837442327,2.2710308339203324,0.7559993999866148
1.5897215837442327,2.2836476718865564,0.7558148953218635
1.5897215837442327,2.2962645098527803,0.7556214351080338
1.5897215837442327,2.3088813478190047,0.7554195119747424
1.5897215837442327,2.3214981857852286,0.7552096401016952
1.5897215837442327,2.3341150237514525,0.7549923539093724
1.5897215837442327,2.346731861717677,0.7547682066981738
1.5897215837442327,2.359348699683901,0.7545377692394876
1.5897215837442327,2.3719655376501247,0.7543016283222701
1.5897215837442327,2.384582375616349,0.7540603852588389
1.5897215837442327,2.397199213582573,0.7538146543536837
1.5897215837442327,2.409816051548797,0.7535650613391929
1.5897215837442327,2.4224328895150213,0.7533122417822806
1.5897215837442327,2.4350497274812453,0.7530568394659705
1.5897215837442327,2.447666565447469,0.7527995047500586
1.5897215837442327,2.460283403413693,0.7525408929150289
1.5897215837442327,2.4729002413799175,0.752281662493438
1.5897215837442327,2.4855170793461414,0.7520224735930191
1.5897215837442327,2.4981339173123653,0.7517639862157756
1.5897215837442327,2.5107507552785897,0.7515068585773432
1.5897215837442327,2.5233675932448136,0.7512517454309008
1.5897215837442327,2.5359844312110376,0.7509992963998988
1.5897215837442327,2.548601269177262,0.7507501543238487
1.5897215837442327,2.561218107143486,0.7505049536213891
1.5897215837442327,2.57383494510971,0.7502643186747936
1.5897215837442327,2.586451783075934,0.7500288622400345
1.5897215837442327,2.599068621042158,0.749799183886455
1.5897215837442327,2.611685459008382,0.7495758684700162
1.5897215837442327,2.6243022969746064,0.7493594846440129
1.5897215837442327,2.6369191349408303,0.7491505834110478
1.5897215837442327,2.6495359729070542,0.7489496967199506
1.5897215837442327,2.6621528108732786,0.7487573361112166
1.5897215837442327,2.6747696488395025,0.7485739914144144
1.5897215837442327,2.6873864868057264,0.7484001295008756
1.5897215837442327,2.700003324771951,0.7482361930948493
1.5897215837442327,2.7126201627381747,0.7480825996461424
1.5897215837442327,2.7252370007043987,0.7479397402671197
1.5897215837442327,2.737853838670623,0.7478079787367714
1.5897215837442327,2.750470676636847,0.74768765057438
1.5897215837442327,2.763087514603071,0.747579062185151
1.5897215837442327,2.775704352569295,0.7474824900799779
1.5897215837442327,2.788321190535519,0.7473981801713313
1.5897215837442327,2.800938028501743,0.7473263471470645
1.5897215837442327,2.813554866467967,0.7472671739237292
1.5897215837442327,2.8261717044341914,0.7472208111807948
1.5897215837442327,2.8387885424004153,0.7471873769769557
1.5897215837442327,2.8514053803666393,0.7471669564495055
1.5897215837442327,2.8640222183328636,0.7471596015975422
1.5897215837442327,2.8766390562990876,0.7471653311495571
1.5897215837442327,2.8892558942653115,0.7471841305157441
1.5897215837442327,2.901872732231536,0.7472159518251511
1.5897215837442327,2.91448957019776,0.7472607140475801
1.5897215837442327,2.9271064081639837,0.7473183031999232
1.5897215837442327,2.939723246130208,0.7473885726364097
1.5897215837442327,2.952340084096432,0.7474713434220287
1.5897215837442327,2.964956922062656,0.7475664047881696
1.5897215837442327,2.9775737600288803,0.7476735146693275
1.5897215837442327,2.9901905979951042,0.7477924003195011
1.5897215837442327,3.002807435961328,0.7479227590067172
1.5897215837442327,3.0154242739275525,0.7480642587839107
1.5897215837442327,3.0280411118937764,0.7482165393342001
1.5897215837442327,3.0406579498600004,0.7483792128884015
1.5897215837442327,3.0532747878262247,0.7485518652124509
1.5897215837442327,3.0658916257924487,0.7487340566622137
1.5897215837442327,3.0785084637586726,0.7489253233030011
1.5897215837442327,3.0911253017248965,0.7491251780909396
1.5897215837442327,3.103742139691121,0.7493331121131851
1.5897215837442327,3.116358977657345,0.7495485958838257
1.5897215837442327,3.1289758156235687,0.7497710806921719
1.5897215837442327,3.141592653589793,0.75
1.6149552596766807,0.0,0.75
1.6149552596766807,0.012616837966224068,0.7505259115070515
1.6149552596766807,0.025233675932448137,0.7510635927815371
1.6149552596766807,0.03785051389867221,0.7516116746648327
1.6149552596766807,0.05046735186489627,0.7521687615140674
1.6149552596766807,0.06308418983112034,0.7527334347560082
1.6149552596766807,0.07570102779734442,0.7533042564993315
1.6149552596766807,0.08831786576356848,0.7538797731960903
1.6149552596766807,0.10093470372979255,0.7544585193430464
1.6149552596766807,0.11355154169601661,0.7550390212134477
1.6149552596766807,0.12616837966224068,0.7556198006097445
1.6149552596766807,0.13878521762846474,0.7561993786276918
1.6149552596766807,0.15140205559468883,0.7567762794222505
1.6149552596766807,0.1640188935609129,0.7573490339656974
1.6149552596766807,0.17663573152713696,0.7579161837883778
1.6149552596766807,0.18925256949336103,0.758476284692571
1.6149552596766807,0.2018694074595851,0.7590279104300148
1.6149552596766807,0.21448624542580916,0.7595696563337219
1.6149552596766807,0.22710308339203322,0.7601001428948432
1.6149552596766807,0.2397199213582573,0.7606180192754662
1.6149552596766807,0.25233675932448135,0.7611219667484073
1.6149552596766807,0.26495359729070544,0.7616107020552352
1.6149552596766807,0.2775704352569295,0.7620829806739772
1.6149552596766807,0.2901872732231536,0.7625375999881865
1.6149552596766807,0.30280411118937767,0.7629734023492998
1.6149552596766807,0.3154209491556017,0.7633892780244891
1.6149552596766807,0.3280377871218258,0.7637841680225
1.6149552596766807,0.34065462508804983,0.764157066790281
1.6149552596766807,0.3532714630542739,0.7645070247735362
1.6149552596766807,0.36588830102049796,0.7648331508346833
1.6149552596766807,0.37850513898672206,0.765134614522058
1.6149552596766807,0.3911219769529461,0.7654106481845872
1.6149552596766807,0.4037388149191702,0.7656605489265448
1.6149552596766807,0.4163556528853943,0.7658836803974157
1.6149552596766807,0.4289724908516183,0.7660794744123064
1.6149552596766807,0.4415893288178424,0.7662474323987783
1.6149552596766807,0.45420616678406645,0.7663871266664197
1.6149552596766807,0.46682300475029054,0.766498201495922
1.6149552596766807,0.4794398427165146,0.7665803740448874
1.6149552596766807,0.49205668068273867,0.7666334350680634
1.6149552596766807,0.5046735186489627,0.7666572494501672
1.6149552596766807,0.5172903566151869,0.766651756549945
1.6149552596766807,0.5299071945814109,0.7666169703545895
1.6149552596766807,0.5425240325476349,0.7665529794441235
1.6149552596766807,0.555140870513859,0.7664599467658373
1.6149552596766807,0.5677577084800831,0.7663381092193591
1.6149552596766807,0.5803745464463071,0.7661877770534093
1.6149552596766807,0.5929913844125312,0.7660093330757803
1.6149552596766807,0.6056082223787553,0.7658032316785485
1.6149552596766807,0.6182250603449794,0.7655699976810058
1.6149552596766807,0.6308418983112034,0.7653102249932511
1.6149552596766807,0.6434587362774274,0.7650245751038519
1.6149552596766807,0.6560755742436516,0.7647137753954196
1.6149552596766807,0.6686924122098756,0.7643786172923936
1.6149552596766807,0.6813092501760997,0.7640199542457481
1.6149552596766807,0.6939260881423237,0.7636386995597518
1.6149552596766807,0.7065429261085479,0.7632358240663202
1.6149552596766807,0.7191597640747719,0.7628123536528748
1.6149552596766807,0.7317766020409959,0.7623693666500109
1.6149552596766807,0.7443934400072201,0.761907991085622
1.6149552596766807,0.7570102779734441,0.761429401812475
1.6149552596766807,0.7696271159396681,0.7609348175165497
1.6149552596766807,0.7822439539058922,0.7604254976137613
1.6149552596766807,0.7948607918721163,0.7599027390429661
1.6149552596766807,0.8074776298383404,0.7593678729634211
1.6149552596766807,0.8200944678045644,0.7588222613651017
1.6149552596766807,0.8327113057707886,0.7582672936005118
1.6149552596766807,0.8453281437370126,0.7577043828468208
1.6149552596766807,0.8579449817032366,0.7571349625073283
1.6149552596766807,0.8705618196694607,0.7565604825614285
1.6149552596766807,0.8831786576356848,0.7559824058723639
1.6149552596766807,0.8957954956019089,0.75540220446217
1.6149552596766807,0.9084123335681329,0.7548213557633007
1.6149552596766807,0.921029171534357,0.7542413388564742
1.6149552596766807,0.9336460095005811,0.753663630704322
1.6149552596766807,0.9462628474668051,0.7530897023904328
1.6149552596766807,0.9588796854330291,0.7525210153733661
1.6149552596766807,0.9714965233992533,0.7519590177651742
1.6149552596766807,0.9841133613654773,0.7514051406439114
1.6149552596766807,0.9967301993317014,0.750860794409518
1.6149552596766807,1.0093470372979254,0.7503273651923594
1.6149552596766807,1.0219638752641496,0.7498062113235655
1.6149552596766807,1.0345807132303737,0.7492986598761591
1.6149552596766807,1.0471975511965976,0.7488060032857787
1.6149552596766807,1.0598143891628218,0.7483294960596049
1.6149552596766807,1.0724312271290457,0.7478703515818659
1.6149552596766807,1.0850480650952699,0.7474297390240602
1.6149552596766807,1.097664903061494,0.7470087803677636
1.6149552596766807,1.110281741027718,0.7466085475476002
1.6149552596766807,1.122898578993942,0.7462300597216538
1.6149552596766807,1.1355154169601662,0.7458742806762706
1.6149552596766807,1.1481322549263902,0.7455421163718617
1.6149552596766807,1.1607490928926143,0.7452344126359531
1.6149552596766807,1.1733659308588384,0.7449519530093593
1.6149552596766807,1.1859827688250624,0.7446954567509646
1.6149552596766807,1.1985996067912865,0.7444655770061939
1.6149552596766807,1.2112164447575107,0.7442628991438335
1.6149552596766807,1.2238332827237346,0.7440879392654408
1.6149552596766807,1.2364501206899587,0.7439411428911369
1.6149552596766807,1.2490669586561827,0.7438228838251276
1.6149552596766807,1.2616837966224068,0.7437334632038444
1.6149552596766807,1.274300634588631,0.7436731087291257
1.6149552596766807,1.286917472554855,0.7436419740883949
1.6149552596766807,1.299534310521079,0.7436401385633082
1.6149552596766807,1.3121511484873032,0.7436676068278703
1.6149552596766807,1.3247679864535271,0.7437243089365336
1.6149552596766807,1.3373848244197513,0.7438101005023073
1.6149552596766807,1.3500016623859754,0.7439247630644276
1.6149552596766807,1.3626185003521993,0.7440680046446471
1.6149552596766807,1.3752353383184235,0.7442394604907343
1.6149552596766807,1.3878521762846474,0.7444386940052821
1.6149552596766807,1.4004690142508716,0.7446651978574648
1.6149552596766807,1.4130858522170957,0.7449183952749133
1.6149552596766807,1.4257026901833196,0.7451976415124146
1.6149552596766807,1.4383195281495438,0.7455022254937003
1.6149552596766807,1.450936366115768,0.7458313716221394
1.6149552596766807,1.4635532040819919,0.7461842417557293
1.6149552596766807,1.476170042048216,0.7465599373413497
1.6149552596766807,1.4887868800144402,0.7469575017028517
1.6149552596766807,1.501403717980664,0.7473759224771491
1.6149552596766807,1.5140205559468882,0.7478141341921141
1.6149552596766807,1.5266373939131124,0.7482710209797084
1.6149552596766807,1.5392542318793363,0.7487454194174452
1.6149552596766807,1.5518710698455604,0.7492361214909425
1.6149552596766807,1.5644879078117844,0.7497418776700276
1.6149552596766807,1.5771047457780085,0.750261400090556
1.6149552596766807,1.5897215837442327,0.7507933658338465
1.6149552596766807,1.6023384217104566,0.7513364202953783
1.6149552596766807,1.6149552596766807,0.751889180634173
1.6149552596766807,1.627572097642905,0.7524502392940798
1.6149552596766807,1.6401889356091288,0.7530181675879947
1.6149552596766807,1.652805773575353,0.753591519335888
1.6149552596766807,1.6654226115415771,0.7541688345473753
1.6149552596766807,1.678039449507801,0.7547486431394573
1.6149552596766807,1.6906562874740252,0.7553294686799575
1.6149552596766807,1.7032731254402491,0.7559098321471288
1.6149552596766807,1.7158899634064733,0.7564882556958533
1.6149552596766807,1.7285068013726974,0.7570632664208474
1.6149552596766807,1.7411236393389213,0.7576334001072857
1.6149552596766807,1.7537404773051455,0.7581972049592983
1.6149552596766807,1.7663573152713696,0.7587532452968415
1.6149552596766807,1.7789741532375936,0.7593001052115329
1.6149552596766807,1.7915909912038177,0.7598363921721386
